Modelo,Tratamento,NNDR
VAE_HL5,B,0.21156952475893562
VAE_HL5,B,0.06801506762358629
VAE_HL5,B,0.10197776060182266
VAE_HL5,B,0.0758077023382204
VAE_HL5,B,0.04908376087171078
VAE_HL5,B,0.04193203942034443
VAE_HL5,B,0.027931278715901536
VAE_HL5,B,0.2870995497893891
VAE_HL5,B,0.4691261301885392
VAE_HL5,B,0.02606174105775596
VAE_HL5,B,0.13562423477853205
VAE_HL5,B,0.16608303881942638
VAE_HL5,B,0.13112664300672686
VAE_HL5,B,0.004140388106315927
VAE_HL5,B,0.04124862474436512
VAE_HL5,B,0.1338169792106851
VAE_HL5,B,0.11648998900423341
VAE_HL5,B,0.069079359805325
VAE_HL5,B,0.0660248124161872
VAE_HL5,B,0.0770172897748079
VAE_HL5,B,0.3623532461924918
VAE_HL5,B,0.22658864117454292
VAE_HL5,B,0.06740592919598327
VAE_HL5,B,0.2488108061445403
VAE_HL5,B,0.00784697263128342
VAE_HL5,B,0.5744405357888608
VAE_HL5,B,0.05760413135580262
VAE_HL5,B,0.8378231416301619
VAE_HL5,B,0.16632773599524692
VAE_HL5,B,0.004981685454096928
VAE_HL5,B,0.048058678533347374
VAE_HL5,B,0.6927726711274154
VAE_HL5,B,0.50921359781815
VAE_HL5,B,0.0023018629947459015
VAE_HL5,B,0.009100390448583765
VAE_HL5,B,0.10349528516063587
VAE_HL5,B,0.6152897491428678
VAE_HL5,B,0.007859155782492612
VAE_HL5,B,0.19389819925690066
VAE_HL5,B,0.033882230771866716
VAE_HL5,B,0.3966310429538766
VAE_HL5,B,0.07592115824666573
VAE_HL5,B,0.5645528439388108
VAE_HL5,B,0.043101105890804
VAE_HL5,B,0.4495159242066135
VAE_HL5,B,0.14018266822836797
VAE_HL5,B,0.2821315416304906
VAE_HL5,B,0.158644714067856
VAE_HL5,B,0.14313290642682194
VAE_HL5,B,0.19052800416512022
VAE_HL5,B,0.017749679827095532
VAE_HL5,B,0.501023543558895
VAE_HL5,B,0.03557220725312536
VAE_HL5,B,0.12476190858459799
VAE_HL5,B,0.9690590593898025
VAE_HL5,B,0.003102218709449851
VAE_HL5,B,0.003215803071515179
VAE_HL5,B,0.14700754655162607
VAE_HL5,B,0.3148972832528716
VAE_HL5,B,0.22880428584706514
VAE_HL5,B,0.35947789054927837
VAE_HL5,B,0.044930410355264405
VAE_HL5,B,0.005613226900676837
VAE_HL5,B,0.5717986591304174
VAE_HL5,B,0.10726166388006868
VAE_HL5,B,0.9079950513734559
VAE_HL5,B,0.15963698394195172
VAE_HL5,B,0.11012447057954339
VAE_HL5,B,0.3524954923054049
VAE_HL5,B,0.013078562547255193
VAE_HL5,B,0.0536484611052544
VAE_HL5,B,0.09119361138631156
VAE_HL5,B,0.011493477108715055
VAE_HL5,B,0.5869034240360158
VAE_HL5,B,0.09333676530142632
VAE_HL5,B,0.13461708026251104
VAE_HL5,B,0.5794682874533906
VAE_HL5,B,0.008184732940504199
VAE_HL5,B,0.9507028373569393
VAE_HL5,B,0.7861104803032697
VAE_HL5,B,0.01020631220035164
VAE_HL5,B,0.889430585159521
VAE_HL5,B,0.9169657998094576
VAE_HL5,B,0.10531894404688553
VAE_HL5,B,0.15684470440555448
VAE_HL5,B,0.23271971806891753
VAE_HL5,B,0.1875922942984516
VAE_HL5,B,0.09043615060547047
VAE_HL5,B,0.07008433031174056
VAE_HL5,B,0.0015662595259775733
VAE_HL5,B,0.015321060421064507
VAE_HL5,B,0.08988395267484964
VAE_HL5,B,0.209105902437252
VAE_HL5,B,0.24391506348269082
VAE_HL5,B,0.8573307958607888
VAE_HL5,B,0.0995673935846425
VAE_HL5,B,0.913455697634808
VAE_HL5,B,0.04592880806530122
VAE_HL5,B,0.10600131240269946
VAE_HL5,B,0.05839924885517193
VAE_HL5,B,0.10304986620912418
VAE_HL5,B,0.08443054214020064
VAE_HL5,B,0.9892892407178494
VAE_HL5,B,0.011644650016022016
VAE_HL5,B,0.24443044549520318
VAE_HL5,B,0.07872043955030752
VAE_HL5,B,0.08081527760547973
VAE_HL5,B,0.5052684936250657
VAE_HL5,B,0.021681208194900815
VAE_HL5,B,0.035742009943340265
VAE_HL5,B,0.10639241510726573
VAE_HL5,B,0.03244665593147895
VAE_HL5,B,0.2066763826973803
VAE_HL5,B,0.17140096956525916
VAE_HL5,B,0.353566523434406
VAE_HL5,B,0.0863451538658374
VAE_HL5,B,0.3252217153830491
VAE_HL5,B,0.1597528793999065
VAE_HL5,B,0.04753870188038644
VAE_HL5,B,0.09778708092193497
VAE_HL5,B,0.24450827489987137
VAE_HL5,B,0.1670543650179542
VAE_HL5,B,0.14074076058805549
VAE_HL5,B,0.23706143612338448
VAE_HL5,B,0.06987738639777712
VAE_HL5,B,0.22866196644873168
VAE_HL5,B,0.08382492052032292
VAE_HL5,B,0.3452077708546064
VAE_HL5,B,0.010572746872889413
VAE_HL5,B,0.00365193050543968
VAE_HL5,B,0.6918720013587981
VAE_HL5,B,0.11954938161925817
VAE_HL5,B,0.2718094781135155
VAE_HL5,B,0.13668975642383607
VAE_HL5,B,0.08802142173335761
VAE_HL5,B,0.2411288879255696
VAE_HL5,B,0.4411862771481228
VAE_HL5,B,0.27423451073355637
VAE_HL5,B,0.0022455323256287203
VAE_HL5,B,0.11796619956466846
VAE_HL5,B,0.16811435837264282
VAE_HL5,B,0.18544588440571588
VAE_HL5,B,0.44930970308310986
VAE_HL5,B,0.786481824391258
VAE_HL5,B,0.007825547090674725
VAE_HL5,B,0.19862300197818777
VAE_HL5,B,0.07706877721136685
VAE_HL5,B,0.06413268478257028
VAE_HL5,B,0.09263734233490793
VAE_HL5,B,0.005787797582029143
VAE_HL5,B,0.17351980973242287
VAE_HL5,B,0.7251071821716953
VAE_HL5,B,0.06593508931905695
VAE_HL5,B,0.06220259166740029
VAE_HL5,B,0.06546140464296883
VAE_HL5,B,0.0010650653357039996
VAE_HL5,B,0.0033551149815878433
VAE_HL5,B,0.05950718653644636
VAE_HL5,B,0.18445928776199064
VAE_HL5,B,0.19327142292409846
VAE_HL5,B,0.5596952489601135
VAE_HL5,B,0.16419557726279616
VAE_HL5,B,0.08196248477464098
VAE_HL5,B,0.1937937046474246
VAE_HL5,B,0.023225918130545014
VAE_HL5,B,0.07444561733937216
VAE_HL5,B,0.23041763691992628
VAE_HL5,B,0.0023822576784307383
VAE_HL5,B,0.007994936682584853
VAE_HL5,B,0.21869371314515573
VAE_HL5,B,0.09148035466943298
VAE_HL5,B,0.26250952339808264
VAE_HL5,B,0.0361416515553786
VAE_HL5,B,0.005356510430029126
VAE_HL5,B,0.01939648399354793
VAE_HL5,B,0.10570410446927693
VAE_HL5,B,0.020786578844691914
VAE_HL5,B,0.0414771954220739
VAE_HL5,B,0.16601981893025836
VAE_HL5,B,0.9437077046188667
VAE_HL5,B,0.09263901604306052
VAE_HL5,B,0.22155827848044932
VAE_HL5,B,0.06968448318870578
VAE_HL5,B,0.36452518202948225
VAE_HL5,B,0.002113459558780751
VAE_HL5,B,0.0835941726722529
VAE_HL5,B,0.2098759640552669
VAE_HL5,B,0.004965510873098163
VAE_HL5,B,0.07262886549762954
VAE_HL5,B,0.5444852935375003
VAE_HL5,B,0.06925825980420142
VAE_HL5,B,0.4167797615022414
VAE_HL5,B,0.07599338049153985
VAE_HL5,B,0.1938557927166745
VAE_HL5,B,0.1080101648438293
VAE_HL5,B,0.004643728632960697
VAE_HL5,B,0.2227159347220717
VAE_HL5,B,0.10517941628308726
VAE_HL5,B,0.10091508095094746
VAE_HL5,B,0.23087230248985693
VAE_HL5,B,0.04117746834362849
VAE_HL5,B,0.15521786653869288
VAE_HL5,B,0.383775383970996
VAE_HL5,B,0.4652001116986516
VAE_HL5,B,0.012791751394450546
VAE_HL5,B,0.09523820112025788
VAE_HL5,B,0.023677001556635963
VAE_HL5,B,0.19498310860887277
VAE_HL5,B,0.009593463078801028
VAE_HL5,B,0.004882473851889536
VAE_HL5,B,0.0007478655939364974
VAE_HL5,B,0.01694412758782003
VAE_HL5,B,0.016388052558305256
VAE_HL5,B,0.5849024796176374
VAE_HL5,B,0.05715310292806944
VAE_HL5,B,0.4396024500869318
VAE_HL5,B,0.07141401812103935
VAE_HL5,B,0.05876222881031619
VAE_HL5,B,0.1516359433816301
VAE_HL5,B,0.013519387299880605
VAE_HL5,B,0.11804954456218622
VAE_HL5,B,0.0691358384030492
VAE_HL5,B,0.49105969754987705
VAE_HL5,B,0.04982995899107838
VAE_HL5,B,0.03243754485384425
VAE_HL5,B,0.15440905422770718
VAE_HL5,B,0.03472651093935995
VAE_HL5,B,0.1452024989107979
VAE_HL5,B,0.41468338844968516
VAE_HL5,B,0.4640956439267677
VAE_HL5,B,0.22445621477881483
VAE_HL5,B,0.02133614664857109
VAE_HL5,B,0.06353275767112776
VAE_HL5,B,0.2059374524720266
VAE_HL5,B,0.1266331074873044
VAE_HL5,B,0.18234549515842008
VAE_HL5,B,0.9708801164800717
VAE_HL5,B,0.09247961293007545
VAE_HL5,B,0.09846329270647569
VAE_HL5,B,0.2844110977427745
VAE_HL5,B,0.21419687024403689
VAE_HL5,B,0.09895970995626018
VAE_HL5,B,0.15432887154408753
VAE_HL5,B,0.030492742731879584
VAE_HL5,B,0.11275459202556185
VAE_HL5,B,0.7903657745493492
VAE_HL5,B,0.20706333051761616
VAE_HL5,B,0.028956869799928422
VAE_HL5,B,0.030831456321594185
VAE_HL5,B,0.00472890576742278
VAE_HL5,B,0.23796663394694348
VAE_HL5,B,0.38796278074858626
VAE_HL5,B,0.7755411729806612
VAE_HL5,B,0.8825100189219361
VAE_HL5,B,0.2318761244295097
VAE_HL5,B,0.004971073463028343
VAE_HL5,B,0.2541558457503433
VAE_HL5,B,0.40976730923342936
VAE_HL5,B,0.2507304738723727
VAE_HL5,B,0.058304304907857415
VAE_HL5,B,0.1672746271374345
VAE_HL5,B,0.11412905778307754
VAE_HL5,B,0.11252443783076505
VAE_HL5,B,0.13633846345033632
VAE_HL5,B,0.000692371623465323
VAE_HL5,B,0.017002635709605717
VAE_HL5,B,0.032280427696004935
VAE_HL5,B,0.0054202021716756674
VAE_HL5,B,0.09040177876512917
VAE_HL5,B,0.11404995664897598
VAE_HL5,B,0.007849569938440135
VAE_HL5,B,0.07275802365036767
VAE_HL5,B,0.0772173225919852
VAE_HL5,B,0.9979105851732051
VAE_HL5,B,0.1971641556284809
VAE_HL5,B,0.010307324860122815
VAE_HL5,B,0.04137533367087046
VAE_HL5,B,0.13743017263182897
VAE_HL5,B,0.03419213257104111
VAE_HL5,B,0.03797750001576901
VAE_HL5,B,0.24195632315001425
VAE_HL5,B,0.1658020935801739
VAE_HL5,B,0.06435743616499762
VAE_HL5,B,0.08291398087257472
VAE_HL5,B,0.04984283696040353
VAE_HL5,B,0.15521287537383377
VAE_HL5,B,0.20323331808751416
VAE_HL5,B,0.11172677766167488
VAE_HL5,B,0.2605877556744618
VAE_HL5,B,0.005765531133460766
VAE_HL5,B,0.04837171663753713
VAE_HL5,B,0.9905305508041897
VAE_HL5,B,0.08773341126127607
VAE_HL5,B,0.05856294106010262
VAE_HL5,B,0.007728391816307638
VAE_HL5,B,0.5376170321200002
VAE_HL5,B,0.07239960412579595
VAE_HL5,B,0.12191078731070847
VAE_HL5,B,0.019648777864608603
VAE_HL5,B,0.1760742418782167
VAE_HL5,B,0.0575664746922689
VAE_HL5,B,0.1892511541452607
VAE_HL5,B,0.8657438112894111
VAE_HL5,B,0.30289001463716436
VAE_HL5,B,0.07024418895483901
VAE_HL5,B,0.010363405696072808
VAE_HL5,B,0.005706296309265925
VAE_HL5,B,0.13900336772375824
VAE_HL5,B,0.009211506979959268
VAE_HL5,B,0.10267989481303226
VAE_HL5,B,0.12758710825033326
VAE_HL5,B,0.07744303476467958
VAE_HL5,B,0.04610055104300076
VAE_HL5,B,0.1103854911881303
VAE_HL5,B,0.07726302955147081
VAE_HL5,B,0.06743596733008599
VAE_HL5,B,0.10484897192469914
VAE_HL5,B,0.08588195323291432
VAE_HL5,B,0.27010012207752243
VAE_HL5,B,0.2161589753366679
VAE_HL5,B,0.011928717518729254
VAE_HL5,B,0.000468368338953508
VAE_HL5,B,0.011839790199464004
VAE_HL5,B,0.10701695815991893
VAE_HL5,B,0.3841878825252089
VAE_HL5,B,0.09457256092686199
VAE_HL5,B,0.057691527179416335
VAE_HL5,B,0.18792798080528056
VAE_HL5,B,0.08905687569040102
VAE_HL5,B,0.006286262002265925
VAE_HL5,B,0.036996875157097604
VAE_HL5,B,0.07408745325507178
VAE_HL5,B,0.09758621629172089
VAE_HL5,B,0.05935500003016437
VAE_HL5,B,0.05259627588676774
VAE_HL5,B,0.13522954515011984
VAE_HL5,B,0.023998892737876445
VAE_HL5,B,0.693695609909938
VAE_HL5,B,0.030919631178732226
VAE_HL5,B,0.013648231876874138
VAE_HL5,B,0.12592545019069828
VAE_HL5,B,1.0
VAE_HL5,B,0.1805940495959033
VAE_HL5,B,0.16930920632388888
VAE_HL5,B,0.20153943037834396
VAE_HL5,B,0.08771909359419891
VAE_HL5,B,0.5176884926477942
VAE_HL5,B,0.09573943941510318
VAE_HL5,B,0.026110420555438985
VAE_HL5,B,0.508196830921875
VAE_HL5,B,0.07280573975919252
VAE_HL5,B,0.10748832846217149
VAE_HL5,B,0.056382628444474094
VAE_HL5,B,0.0732345192236969
VAE_HL5,B,0.1074121462433365
VAE_HL5,B,0.9204646919494625
VAE_HL5,B,0.037649228984229226
VAE_HL5,B,0.012438703920484533
VAE_HL5,B,0.897881175877804
VAE_HL5,B,0.1648392499097286
VAE_HL5,B,0.15021327010691876
VAE_HL5,B,0.24847365648459668
VAE_HL5,B,0.11687046608149708
VAE_HL5,B,0.11130168028452958
VAE_HL5,B,0.02712930180221923
VAE_HL5,B,0.03538490941719269
VAE_HL5,B,0.03788370942478149
VAE_HL5,B,0.2928656327816499
VAE_HL5,B,0.23300639577464743
VAE_HL5,B,0.1731526565538162
VAE_HL5,B,0.0381669938240235
VAE_HL5,B,0.8720616976992763
VAE_HL5,B,0.031233173391140432
VAE_HL5,B,0.3286354289507618
VAE_HL5,B,0.00342913655584682
VAE_HL5,B,0.1370053722259242
VAE_HL5,B,0.09552452285920807
VAE_HL5,B,0.043492053214911126
VAE_HL5,B,0.006509758499490782
VAE_HL5,B,0.721585880516409
VAE_HL5,B,0.06113193626869959
VAE_HL5,B,0.3390147980328338
VAE_HL5,B,0.31673978349830273
VAE_HL5,B,0.07701578303716602
VAE_HL5,B,0.028460950243450953
VAE_HL5,B,0.017250192624437888
VAE_HL5,B,0.9940513991353489
VAE_HL5,B,0.10062570427061703
VAE_HL5,B,0.19880048675690165
VAE_HL5,B,0.24802532554678972
VAE_HL5,B,0.07594843153045683
VAE_HL5,B,0.08296018450175631
VAE_HL5,B,0.0500460991002977
VAE_HL5,B,0.05673395275125908
VAE_HL5,B,0.1073427491407925
VAE_HL5,B,0.10295828564557816
VAE_HL5,B,0.06722980980937415
VAE_HL5,B,0.051378584889213263
VAE_HL5,B,0.7358482680441034
VAE_HL5,B,0.050307450891433375
VAE_HL5,B,0.18965554197413678
VAE_HL5,B,0.10673655534473672
VAE_HL5,B,0.024338759057304135
VAE_HL5,B,0.11938217424208897
VAE_HL5,B,0.008916964061189858
VAE_HL5,B,0.042807907883525106
VAE_HL5,B,0.007792301016622632
VAE_HL5,B,0.23776105622210664
VAE_HL5,B,0.10113359716600878
VAE_HL5,B,0.1093587310096353
VAE_HL5,B,0.03512166378854634
VAE_HL5,B,0.15556644010231455
VAE_HL5,B,0.6950496257954514
VAE_HL5,B,0.1988663534598209
VAE_HL5,B,0.10799064011920546
VAE_HL5,B,0.14901398301684016
VAE_HL5,B,0.11306966916311834
VAE_HL5,B,0.0032526316606972727
VAE_HL5,B,0.0498422830320468
VAE_HL5,B,0.08779620073105632
VAE_HL5,B,0.13511787752635523
VAE_HL5,B,0.15343009153443446
VAE_HL5,B,0.3047046199741581
VAE_HL5,B,0.09811090003246123
VAE_HL5,B,0.06428233343991763
VAE_HL5,B,0.07664458970897943
VAE_HL5,B,0.10634570257495772
VAE_HL5,B,0.05380543595900917
VAE_HL5,B,0.12336689602321053
VAE_HL5,B,0.5778751449324538
VAE_HL5,B,0.006565906002108927
VAE_HL5,B,0.004834155054927745
VAE_HL5,B,0.060986702345750966
VAE_HL5,B,0.34558999935247847
VAE_HL5,B,0.003534095669121468
VAE_HL5,B,0.044127082438440955
VAE_HL5,B,0.1665085170366561
VAE_HL5,B,0.06083676376056446
VAE_HL5,B,0.09692773822803558
VAE_HL5,B,0.044596278040297636
VAE_HL5,B,0.07858990634849368
VAE_HL5,B,0.04674590101061885
VAE_HL5,B,0.042472979289698266
VAE_HL5,B,0.10009949633855614
VAE_HL5,B,0.007558143145589338
VAE_HL5,B,0.19547361298014512
VAE_HL5,B,0.07156987783271784
VAE_HL5,B,0.3989802390955221
VAE_HL5,B,0.17162305984760495
VAE_HL5,B,0.026587987023218036
VAE_HL5,B,0.014361222370630146
VAE_HL5,B,0.01938346485968493
VAE_HL5,B,0.24475380733198598
VAE_HL5,B,0.2080638197240313
VAE_HL5,B,0.1302090143779142
VAE_HL5,B,0.9944850216756541
VAE_HL5,B,0.5840024149043027
VAE_HL5,B,0.40204867490207175
VAE_HL5,B,0.09837322791625915
VAE_HL5,B,0.1127646782542557
VAE_HL5,B,0.1287777982348207
VAE_HL5,B,0.06692956399127804
VAE_HL5,B,0.19947664285703207
VAE_HL5,B,0.012614278500393723
VAE_HL5,B,0.18912892200717585
VAE_HL5,B,0.45915211613708573
VAE_HL5,B,0.15474448482747294
VAE_HL5,B,0.18357537460504977
VAE_HL5,B,0.049176528928340436
VAE_HL5,B,0.32950901332220384
VAE_HL5,B,0.07513943913544571
VAE_HL5,B,0.029663493890336515
VAE_HL5,B,0.2433086066433742
VAE_HL5,B,0.0073458028993709755
VAE_HL5,B,0.031109701564570755
VAE_HL5,B,0.5463354146493383
VAE_HL5,B,0.005249513611997645
VAE_HL5,B,0.7322788789268379
VAE_HL5,B,0.1082097110004749
VAE_HL5,B,0.38965944314310774
VAE_HL5,B,0.03726254748761522
VAE_HL5,B,0.4309039333716859
VAE_HL5,B,0.63200340335562
VAE_HL5,B,0.09197244685467801
VAE_HL5,B,0.06721468745580711
VAE_HL5,B,0.842049844149237
VAE_HL5,B,0.32037455058782394
VAE_HL5,B,0.10993457241383628
VAE_HL5,B,0.15840268319517686
VAE_HL5,B,0.07778101985325034
VAE_HL5,B,0.11651832185595007
VAE_HL5,B,0.874324845573719
VAE_HL5,B,0.3958667501531312
VAE_HL5,B,0.2408232403712709
VAE_HL5,B,0.2822494426468486
VAE_HL5,B,0.0201679909889989
VAE_HL5,B,0.051529899388718936
VAE_HL5,B,0.02710489788337642
VAE_HL5,B,0.8539241317162443
VAE_HL5,B,0.04921723453293181
VAE_HL5,B,0.009344892888978879
VAE_HL5,B,0.13285800447161755
VAE_HL5,B,0.09212118807661542
VAE_HL5,B,0.2993812862780529
VAE_HL5,B,0.08417128361040782
VAE_HL5,B,0.135637847725967
VAE_HL5,B,0.1992499927303777
VAE_HL5,B,0.07230289557550838
VAE_HL5,B,0.06911994291375965
VAE_HL5,B,0.06028346680153426
VAE_HL5,B,0.13353390511721824
VAE_HL5,B,0.19345727475715274
VAE_HL5,B,0.054241624753782566
VAE_HL5,B,0.13338831046058006
VAE_HL5,B,0.05559712319385907
VAE_HL5,B,0.5749370968748065
VAE_HL5,B,0.01691630026444141
VAE_HL5,B,0.1359264618263787
VAE_HL5,B,0.0053204826334823044
VAE_HL5,B,0.14205030147255449
VAE_HL5,B,0.07832127828480423
VAE_HL5,B,0.004583374689321635
VAE_HL5,B,0.15145356313945507
VAE_HL5,B,0.24818518168436418
VAE_HL5,B,0.037533610985472976
VAE_HL5,B,0.07863301905236336
VAE_HL5,B,0.6708474024344996
VAE_HL5,B,0.05630516408861971
VAE_HL5,B,0.04978584771707813
VAE_HL5,B,0.7436219588586976
VAE_HL5,B,0.15026478553578027
VAE_HL5,B,0.3725307759299521
VAE_HL5,B,0.002937463501487869
VAE_HL5,B,0.035222875509494246
VAE_HL5,B,0.06746776786458943
VAE_HL5,B,0.9309718835720635
VAE_HL5,B,0.02060354914394722
VAE_HL5,B,0.4703204741222796
VAE_HL5,B,0.10565031291301909
VAE_HL5,B,0.8017981575270042
VAE_HL5,B,0.03620181845827723
VAE_HL5,B,0.0011559273007089544
VAE_HL5,B,0.8635992029605726
VAE_HL5,B,0.08957962453552928
VAE_HL5,B,0.11684538953987642
VAE_HL5,B,0.17964710177437218
VAE_HL5,B,0.05429042582936563
VAE_HL5,B,0.28636102633462984
VAE_HL5,B,0.18859161201031557
VAE_HL5,B,0.7000663561805973
VAE_HL5,B,0.07118818722471291
VAE_HL5,B,0.04133971432772327
VAE_HL5,B,0.23232348930132377
VAE_HL5,B,0.9763770262159048
VAE_HL5,B,0.07040366373199658
VAE_HL5,B,0.517868359750788
VAE_HL5,B,0.44334165878200843
VAE_HL5,B,0.09796159788362073
VAE_HL5,B,0.483605535985994
VAE_HL5,B,0.006630334314453001
VAE_HL5,B,0.18910106282693562
VAE_HL5,B,0.008788820217870127
VAE_HL5,B,0.042265211458278634
VAE_HL5,B,0.07658885779248863
VAE_HL5,B,0.13322851339144884
VAE_HL5,B,0.4972063203394103
VAE_HL5,B,0.38887680619073756
VAE_HL5,B,0.07980144684637291
VAE_HL5,B,0.006198489545962656
VAE_HL5,B,0.038420112588603735
VAE_HL5,B,0.11960529424281087
VAE_HL5,B,0.3489149098332242
VAE_HL5,B,0.15577194049208593
VAE_HL5,B,0.0012502076843207042
VAE_HL5,B,0.38325045722857337
VAE_HL5,B,0.4939389576833683
VAE_HL5,B,0.13608770257428374
VAE_HL5,B,0.08255354858173233
VAE_HL5,B,0.0997481381472829
VAE_HL5,B,0.812249872125337
VAE_HL5,B,0.06073510893739992
VAE_HL5,B,0.3729768004099265
VAE_HL5,B,0.5557094674821654
VAE_HL5,B,0.1927423634146759
VAE_HL5,B,0.08367854158459472
VAE_HL5,B,0.11795046808265434
VAE_HL5,B,0.043473961988377906
VAE_HL5,B,0.1132528227593243
VAE_HL5,B,0.2479616426136528
VAE_HL5,B,0.09008346559100006
VAE_HL5,B,0.7027686707458066
VAE_HL5,B,0.35178018078136813
VAE_HL5,B,0.1377606870425221
VAE_HL5,B,0.8357958357124678
VAE_HL5,B,0.3825865370952912
VAE_HL5,B,0.07173169585313141
VAE_HL5,B,0.04241728542207936
VAE_HL5,B,0.05215007030773577
VAE_HL5,B,0.06389417896319578
VAE_HL5,B,0.1162490119190436
VAE_HL5,B,0.056194325415050775
VAE_HL5,B,0.036260617781291006
VAE_HL5,B,0.0031773119826708275
VAE_HL5,B,0.13677944960361607
VAE_HL5,B,0.5843500085822095
VAE_HL5,B,0.44964619753016577
VAE_HL5,B,0.21930621848412857
VAE_HL5,B,0.1802769656978994
VAE_HL5,B,0.01004233143858338
VAE_HL5,B,0.07111988374847986
VAE_HL5,B,0.23444616390244294
VAE_HL5,B,0.2389957274057724
VAE_HL5,B,0.07021176291991107
VAE_HL5,B,0.05647762473686355
VAE_HL5,B,0.0642823897581442
VAE_HL5,B,0.015048753883576382
VAE_HL5,B,0.02204969757400118
VAE_HL5,B,0.0797424719495037
VAE_HL5,B,0.03039643858905135
VAE_HL5,B,0.08020790458175679
VAE_HL5,B,0.025660208236343785
VAE_HL5,B,0.21811872373417016
VAE_HL5,B,0.11169235636536103
VAE_HL5,B,0.11688953694078118
VAE_HL5,B,0.12621264722144504
VAE_HL5,B,0.08728850214974651
VAE_HL5,B,0.07971524896200938
VAE_HL5,B,0.04656756732081042
VAE_HL5,B,0.3955389099250486
VAE_HL5,B,0.06385468560425066
VAE_HL5,B,0.04468584255498841
VAE_HL5,B,0.1216512768197131
VAE_HL5,B,0.05875987810363609
VAE_HL5,B,0.636984378981576
VAE_HL5,B,0.023513531414339654
VAE_HL5,B,0.9421811631417428
VAE_HL5,B,0.2612217420386858
VAE_HL5,B,0.04283163853134368
VAE_HL5,B,0.006641803558669131
VAE_HL5,B,0.17243442204441398
VAE_HL5,B,0.01814519173681333
VAE_HL5,B,0.3064086050742066
VAE_HL5,B,0.022331969334783937
VAE_HL5,B,0.08673294330231131
VAE_HL5,B,0.0035643769975893733
VAE_HL5,B,0.10801421517997543
VAE_HL5,B,0.08247877483141437
VAE_HL5,B,0.06157986888694639
VAE_HL5,B,0.49259941027653126
VAE_HL5,B,0.9230068164222647
VAE_HL5,B,0.16045869395846668
VAE_HL5,B,0.11032304927111918
VAE_HL5,B,0.047293876428875684
VAE_HL5,B,0.5758665527541529
VAE_HL5,B,0.038957867514158036
VAE_HL5,B,0.05313816271315571
VAE_HL5,B,0.525985029269957
VAE_HL5,B,0.053912819750205926
VAE_HL5,B,0.037762599010282526
VAE_HL5,B,0.05304339167847641
VAE_HL5,B,0.0923692726323962
VAE_HL5,B,0.06737018489497172
VAE_HL5,B,0.04242572158435233
VAE_HL5,B,0.028736608127061167
VAE_HL5,B,0.08954708545698424
VAE_HL5,B,0.0044402507062868465
VAE_HL5,B,0.002486153020399875
VAE_HL5,B,0.6083185794392679
VAE_HL5,B,0.09848433403272211
VAE_HL5,B,0.34934794227760735
VAE_HL5,B,0.15240600582803762
VAE_HL5,B,0.13049174678096623
VAE_HL5,B,0.05980915776621201
VAE_HL5,B,0.8782517200502133
VAE_HL5,B,0.13380325839237217
VAE_HL5,B,0.00014867867308837005
VAE_HL5,B,0.007436694291636587
VAE_HL5,B,0.07887689079835661
VAE_HL5,B,0.4214144317275951
VAE_HL5,B,0.12847899836728519
VAE_HL5,B,0.013100402075598587
VAE_HL5,B,0.06058217464876869
VAE_HL5,B,0.06247503064559532
VAE_HL5,B,0.6202796359064815
VAE_HL5,B,0.009260433560112647
VAE_HL5,B,0.6919342608787646
VAE_HL5,B,0.3112929518627465
VAE_HL5,B,0.08222954217798308
VAE_HL5,B,0.01450216799492404
VAE_HL5,B,0.10122483616785526
VAE_HL5,B,0.04673944344780459
VAE_HL5,B,0.2608124834961137
VAE_HL5,B,0.3637800359177015
VAE_HL5,B,0.04467549687952886
VAE_HL5,B,0.13599579799617445
VAE_HL5,B,0.9007700517632036
VAE_HL5,B,0.24063310734990767
VAE_HL5,B,0.030619956789832474
VAE_HL5,B,0.2159494453718702
VAE_HL5,B,0.08392800994244295
VAE_HL5,B,0.052810302926301365
VAE_HL5,B,0.41532731676988527
VAE_HL5,B,0.009655985298483284
VAE_HL5,B,0.030672409426930374
VAE_HL5,B,0.012867143771259061
VAE_HL5,B,0.5323953087264316
VAE_HL5,B,0.0622306747936828
VAE_HL5,B,0.05924807275111802
VAE_HL5,B,0.7871452339124039
VAE_HL5,B,0.1309656339895323
VAE_HL5,B,0.10614837972090245
VAE_HL5,B,0.242985675112043
VAE_HL5,B,0.1062100830841426
VAE_HL5,B,0.4588796226245124
VAE_HL5,B,0.035228608951542104
VAE_HL5,B,0.02258901096653736
VAE_HL5,B,0.13501377799480832
VAE_HL5,B,0.060660643942933384
VAE_HL5,B,0.3082963233324884
VAE_HL5,B,0.16407917527612892
VAE_HL5,B,0.13998884488640856
VAE_HL5,B,0.0022936980321232553
VAE_HL5,B,0.5832173328230799
VAE_HL5,B,0.08662994438282107
VAE_HL5,B,0.07752879248421742
VAE_HL5,B,0.06865653611497029
VAE_HL5,B,0.0252221060740081
VAE_HL5,B,0.10130841852695505
VAE_HL5,B,0.05291945336979893
VAE_HL5,B,0.17145518999787085
VAE_HL5,B,0.012111959829780342
VAE_HL5,B,0.06884432020311189
VAE_HL5,B,0.06405929396767068
VAE_HL5,B,0.011558705287987095
VAE_HL5,B,0.24214679509168424
VAE_HL5,B,0.0646028050805665
